Knowledge ID	Chinese Question	English Question	Chinese Answer	English Answer	Chinese Explanation	English Explanation	Category	Subcategory	Era	Region	Difficulty	Source	Source Date	Fact Checked	Tags
sci-digital-031	移动支付在中国城市日常生活中为何发展迅速？	Why did mobile payment grow rapidly in everyday urban life in China?	智能手机、电商平台、二维码和广泛的商户接受度相互加强。	Smartphones, e-commerce platforms, QR codes, and broad merchant acceptance reinforced one another.	现金和银行卡并未因此完全消失，数字服务还涉及老年人可及性、隐私和平台规则。	Cash and bank cards did not disappear completely, and digital services raise issues of access for older people, privacy, and platform rules.	science_technology_environment	digital_economy	contemporary	urban_china	foundation	NBS_YEARBOOK_2025;WB_URBAN	2026-08-06	2026-08-06	qtype::why as_of::2025
sci-automation-032	工业机器人在中国制造业中主要用来做什么？	What are industrial robots mainly used for in Chinese manufacturing?	执行重复、精密、快速或危险的生产任务。	To perform repetitive, precise, fast, or hazardous production tasks.	自动化可以提高生产率和质量，也会改变技能需求、岗位结构和企业投资成本。	Automation can raise productivity and quality while changing skill needs, job structures, and firms’ investment costs.	science_technology_environment	advanced_manufacturing	contemporary	china	foundation	NBS_YEARBOOK_2025	2026-08-06	2026-08-06	qtype::function as_of::2025
sci-semiconductor-033	为什么半导体供应链很难由一个国家完全独立完成？	Why is it difficult for one country to complete the entire semiconductor supply chain independently?	芯片设计、软件、设备、材料、制造、封装和人才高度专业化并跨国连接。	Chip design, software, equipment, materials, fabrication, packaging, and talent are highly specialized and internationally linked.	中国在扩大国内能力，但不同环节的水平并不相同，出口管制和全球企业关系也会影响发展。	China is expanding domestic capacity, but capabilities differ by segment, while export controls and global corporate links also shape development.	science_technology_environment	semiconductors	contemporary	china	advanced	NBS_YEARBOOK_2025;WTO_CHINA	2026-08-06	2026-08-06	qtype::why as_of::2025
sci-energy-034	煤炭为什么仍是理解中国能源系统的关键？	Why is coal still essential to understanding China’s energy system?	它长期提供大量电力、工业热能和能源安全支撑。	It has long supplied a large share of electricity, industrial heat, and energy-security support.	可再生能源快速增长，但庞大的用能规模、工业结构和电网可靠性要求使煤炭退出成为渐进且复杂的过程。	Renewables are growing rapidly, but enormous demand, industrial structure, and grid-reliability needs make coal’s decline gradual and complex.	science_technology_environment	energy_transition	contemporary	china	intermediate	IEA_CHINA_ENERGY	2026-08-06	2026-08-06	qtype::why as_of::2026
sci-carbon-035	中国公布的长期气候目标中的两个关键年份是什么？	What are the two key years in China’s announced long-term climate goals?	争取2030年前碳达峰、2060年前碳中和。	To peak carbon emissions before 2030 and achieve carbon neutrality before 2060.	这些是国家目标，不表示每个行业同时达峰，也不保证目标无需进一步政策和技术变化就能实现。	These are national goals; they do not mean every sector peaks simultaneously or that delivery requires no further policy and technology changes.	science_technology_environment	climate_policy	contemporary	china	intermediate	IEA_CHINA_ENERGY	2026-08-06	2026-08-06	qtype::date as_of::2026
sci-renewables-036	为什么中国可再生能源装机快速增长仍不能自动解决电力减排问题？	Why does rapid growth in China’s renewable capacity not automatically solve power-sector decarbonization?	电网还要吸收波动电力，并满足不断增长的总需求。	The grid must integrate variable output while meeting growing total demand.	输电、储能、需求响应、电力市场和灵活调度决定新增风电太阳能能替代多少化石发电。	Transmission, storage, demand response, power markets, and flexible dispatch determine how much new wind and solar can displace fossil generation.	science_technology_environment	energy_transition	contemporary	china	advanced	IEA_CHINA_ENERGY;IEA_SOLAR	2026-08-06	2026-08-06	qtype::qualification as_of::2026
sci-hydro-037	水电在中国电力系统中有什么双重作用？	What dual role does hydropower play in China’s electricity system?	提供低碳电力，并在部分电站中帮助调节电网。	It supplies low-carbon electricity and, at some plants, helps balance the grid.	水电也受降水和干旱影响，大坝建设还会改变河流生态并涉及移民和跨地区利益。	Hydropower is also affected by rainfall and drought, while dams alter river ecology and involve resettlement and regional interests.	science_technology_environment	clean_energy	contemporary	china	intermediate	IEA_CHINA_ENERGY;WB_WATER	2026-08-06	2026-08-06	qtype::tradeoff
sci-nuclear-038	核电在中国能源转型中的主要优势和限制各是什么？	What are a principal advantage and limitation of nuclear power in China’s energy transition?	它能稳定提供低碳电力，但建设周期长并需要严格安全和废物管理。	It can provide steady low-carbon power, but has long construction times and requires strict safety and waste management.	核电与风电、太阳能、水电和电网改革是并行选择，不是一项技术单独解决全部问题。	Nuclear, wind, solar, hydro, and grid reform are parallel options; no one technology solves every problem.	science_technology_environment	clean_energy	contemporary	china	intermediate	IEA_CHINA_ENERGY	2026-08-06	2026-08-06	qtype::tradeoff
sci-demand-039	中国能源需求规模为什么对全球能源市场有重要影响？	Why does the scale of China’s energy demand matter to global energy markets?	它能显著影响燃料、矿产、设备和清洁技术的需求与价格。	It can significantly affect demand and prices for fuels, minerals, equipment, and clean technologies.	中国既是大型能源消费国，也是太阳能、电池和其他设备的主要生产国，因此国内政策具有跨境影响。	China is both a major energy consumer and a leading producer of solar, battery, and other equipment, so domestic policy has cross-border effects.	science_technology_environment	energy_system	contemporary	global	advanced	IEA_CHINA_ENERGY;IEA_SOLAR	2026-08-06	2026-08-06	qtype::significance as_of::2026
sci-water-040	中国水资源分布最重要的地区不平衡之一是什么？	What is one of the most important regional imbalances in China’s water resources?	南方总体较丰富，北方许多地区人均水资源较少。	The south is generally better supplied, while many northern areas have less water per person.	人口、农业和工业需求与自然水量分布不匹配，造成地下水压力并推动调水和节水政策。	Population, farming, and industrial demand do not match natural availability, creating groundwater pressure and motivating transfer and conservation policies.	science_technology_environment	water_security	contemporary	china	foundation	WB_WATER;MEE_GEOGRAPHY	2026-08-06	2026-08-06	qtype::comparison
sci-water-041	改善中国水安全为什么既要管水量也要管水质？	Why must improvements in China’s water security address both quantity and quality?	污染会使本来存在的水也不适合饮用、农业或生态使用。	Pollution can make physically available water unsuitable for drinking, farming, or ecosystems.	流域治理需要同时处理工业和农业污染、城市污水、地下水开采、价格激励和生态流量。	Basin management must address industrial and farm pollution, municipal wastewater, groundwater extraction, pricing incentives, and ecological flows together.	science_technology_environment	water_security	contemporary	china	intermediate	WB_WATER	2026-08-06	2026-08-06	qtype::why
sci-air-042	中国城市空气污染治理为什么需要跨地区合作？	Why does urban air-pollution control in China require cooperation across regions?	污染物会随风跨越城市和省界，能源与工业供应链也跨地区连接。	Pollutants travel across city and provincial borders, and energy and industrial supply chains also span regions.	治理措施包括更清洁的能源、工业排放控制、交通政策和监测；不同污染物的来源与健康影响并不完全相同。	Measures include cleaner energy, industrial controls, transport policy, and monitoring; sources and health effects differ among pollutants.	science_technology_environment	air_quality	contemporary	urban_china	intermediate	IEA_CHINA_ENERGY;WB_URBAN	2026-08-06	2026-08-06	qtype::why
